entropy,sequentiality,gibberish,string
0.04137127,0.00025584,0.05064975,Translated by David Wyllie.
0.04255506,0.00021369,0.05640557,*** END OF THIS PROJECT GUTENBERG EBOOK METAMORPHOSIS ***
0.04401171,0.00027926,0.04134512,***** This file should be named 5200.txt or 5200.zip *****
0.04192392,0.00019538,0.08867845,This and all associated files of various formats will be found in:
0.03930594,0.00069212,0.01841900,        http://www.gutenberg.net/5/2/0/5200/
0.04126107,0.00026671,0.07312166,Updated editions will replace the previous one--the old editions
0.03634547,0.00060595,0.09583662,will be renamed.
0.04275311,0.00023467,0.07891784,Creating the works from public domain print editions means that no
0.04186560,0.00017265,0.08364081,one owns a United States copyright in these works so the Foundation
0.04206025,0.00020232,0.09372408,(and you!) can copy and distribute it in the United States without
0.04418084,0.00017650,0.06187662,permission and without paying copyright royalties.  Special rules
0.04108949,0.00019213,0.08742756,set forth in the General Terms of Use part of this license apply to
0.04426686,0.00016605,0.05527484,copying and distributing Project Gutenberg-tm electronic works to
0.04645957,0.00015196,0.05831247,protect the PROJECT GUTENBERG-tm concept and trademark.  Project
0.04114888,0.00019881,0.07582968,Gutenberg is a registered trademark and may not be used if you
0.04305681,0.00023312,0.06380983,charge for the eBooks unless you receive specific permission.  If you
0.04273928,0.00021551,0.07150039,do not charge anything for copies of this eBook complying with the
0.04096238,0.00020796,0.06015119,rules is very easy.  You may use this eBook for nearly any purpose
0.04236573,0.00021676,0.07577485,such as creation of derivative works reports performances and
0.04290875,0.00018595,0.07319916,research.  They may be modified and printed and given away--you may do
0.04783261,0.00013296,0.06316831,practically ANYTHING with public domain eBooks.  Redistribution is
0.04245662,0.00022940,0.07590767,subject to the trademark license especially commercial
0.03498138,0.00064275,0.07706056,redistribution.
0.03669290,0.00038772,0.09119996,*** START: FULL LICENSE ***
0.04023349,0.00025007,0.07242664,THE FULL PROJECT GUTENBERG LICENSE
0.04015690,0.00021038,0.07744116,PLEASE READ THIS BEFORE YOU DISTRIBUTE OR USE THIS WORK
0.04168402,0.00021865,0.06917679,To protect the Project Gutenberg-tm mission of promoting the free
0.04167803,0.00022984,0.06795104,distribution of electronic works by using or distributing this work
0.04172913,0.00019122,0.07527383,(or any other work associated in any way with the phrase "Project
0.04436352,0.00016684,0.07374785,Gutenberg") you agree to comply with all the terms of the Full Project
0.04323016,0.00018258,0.07643804,Gutenberg-tm License (available with this file or online at
0.04003063,0.00025775,0.03122220,http://gutenberg.net/license).
0.04535777,0.00012582,0.05982539,Section 1.  General Terms of Use and Redistributing Project Gutenberg-tm
0.03684211,0.00047615,0.04677604,electronic works
0.04549308,0.00013484,0.05990797,1.A.  By reading or using any part of this Project Gutenberg-tm
0.04189055,0.00018236,0.07417847,electronic work you indicate that you have read understand agree to
0.04049765,0.00024768,0.07820004,and accept all the terms of this license and intellectual property
0.04411588,0.00016260,0.05869221,(trademark/copyright) agreement.  If you do not agree to abide by all
0.04016343,0.00022992,0.07592725,the terms of this agreement you must cease using and return or destroy
0.04396989,0.00018091,0.06082923,all copies of Project Gutenberg-tm electronic works in your possession.
0.04028332,0.00023783,0.06489282,If you paid a fee for obtaining a copy of or access to a Project
0.04127666,0.00019785,0.06642393,Gutenberg-tm electronic work and you do not agree to be bound by the
0.04078837,0.00022046,0.07344537,terms of this agreement you may obtain a refund from the person or
0.04263682,0.00023141,0.06368252,entity to whom you paid the fee as set forth in paragraph 1.E.8.
0.04443554,0.00015162,0.06424262,1.B.  "Project Gutenberg" is a registered trademark.  It may only be
0.04132167,0.00019648,0.06860176,used on or associated in any way with an electronic work by people who
0.03941364,0.00025486,0.08608351,agree to be bound by the terms of this agreement.  There are a few
0.04389731,0.00017340,0.06176563,things that you can do with most Project Gutenberg-tm electronic works
0.04237255,0.00021887,0.07539364,even without complying with the full terms of this agreement.  See
0.04404600,0.00017000,0.06714376,paragraph 1.C below.  There are a lot of things you can do with Project
0.04293302,0.00022108,0.05602408,Gutenberg-tm electronic works if you follow the terms of this agreement
0.04243240,0.00021069,0.06322676,and help preserve free future access to Project Gutenberg-tm electronic
0.04058250,0.00024373,0.05122759,works.  See paragraph 1.E below.
0.04629748,0.00009306,0.08485797,1.C.  The Project Gutenberg Literary Archive Foundation ("the Foundation"
0.04444354,0.00018253,0.06555774,or PGLAF) owns a compilation copyright in the collection of Project
0.04484672,0.00017038,0.06070513,Gutenberg-tm electronic works.  Nearly all the individual works in the
0.04155867,0.00019965,0.09179867,collection are in the public domain in the United States.  If an
0.04212594,0.00019971,0.08681203,individual work is in the public domain in the United States and you are
0.04230049,0.00019996,0.08567384,located in the United States we do not claim a right to prevent you from
0.04314473,0.00021263,0.06972939,copying distributing performing displaying or creating derivative
0.04152133,0.00018753,0.07535942,works based on the work as long as all references to Project Gutenberg
0.04288943,0.00017664,0.07899032,are removed.  Of course we hope that you will support the Project
0.04280671,0.00022591,0.06125137,Gutenberg-tm mission of promoting free access to electronic works by
0.04478714,0.00017362,0.06483445,freely sharing Project Gutenberg-tm works in compliance with the terms of
0.04325688,0.00016797,0.06335452,this agreement for keeping the Project Gutenberg-tm name associated with
0.04305746,0.00019551,0.07445176,the work.  You can easily comply with the terms of this agreement by
0.04288926,0.00020430,0.07699936,keeping this work in the same format with its attached full Project
0.04233891,0.00017442,0.08039486,Gutenberg-tm License when you share it without charge with others.
0.04396050,0.00020496,0.06393562,This particular work is one of the few copyrighted individual works
0.04300751,0.00021204,0.07201258,included with the permission of the copyright holder.  Information on
0.04222752,0.00020428,0.07282527,the copyright owner for this particular work and the terms of use
0.04099338,0.00022748,0.07991238,imposed by the copyright holder on this work are set forth at the
0.03925733,0.00046131,0.06625235,beginning of this work.
0.04327608,0.00019394,0.06949018,1.D.  The copyright laws of the place where you are located also govern
0.04216408,0.00019916,0.07771422,what you can do with this work.  Copyright laws in most countries are in
0.04142323,0.00018400,0.09345179,a constant state of change.  If you are outside the United States check
0.04086790,0.00023560,0.07735481,the laws of your country in addition to the terms of this agreement
0.04345032,0.00022428,0.05974987,before downloading copying displaying performing distributing or
0.04185331,0.00020268,0.07315458,creating derivative works based on this work or any other Project
0.04353786,0.00018800,0.07406595,Gutenberg-tm work.  The Foundation makes no representations concerning
0.04176755,0.00020614,0.07525175,the copyright status of any work in any country outside the United
0.04450204,0.00015829,0.07137321,1.E.  Unless you have removed all references to Project Gutenberg:
0.04404781,0.00021302,0.07639370,1.E.1.  The following sentence with active links to or other immediate
0.04458993,0.00016697,0.06775382,access to the full Project Gutenberg-tm License must appear prominently
0.04373125,0.00016054,0.06545317,whenever any copy of a Project Gutenberg-tm work (any work on which the
0.04258862,0.00017199,0.06856942,phrase "Project Gutenberg" appears or with which the phrase "Project
0.04377648,0.00016610,0.06709856,Gutenberg" is associated) is accessed displayed performed viewed
0.03760656,0.00034280,0.07270754,copied or distributed:
0.04019219,0.00020542,0.08337534,This eBook is for the use of anyone anywhere at no cost and with
0.04238274,0.00017244,0.06580511,almost no restrictions whatsoever.  You may copy it give it away or
0.04148471,0.00018329,0.07218611,re-use it under the terms of the Project Gutenberg License included
0.04086954,0.00027083,0.05213833,with this eBook or online at www.gutenberg.net
0.04648827,0.00015716,0.05159960,1.E.2.  If an individual Project Gutenberg-tm electronic work is derived
0.04014863,0.00028392,0.08658195,from the public domain (does not contain a notice indicating that it is
0.04302176,0.00021408,0.07922866,posted with permission of the copyright holder) the work can be copied
0.04056837,0.00020987,0.08548844,and distributed to anyone in the United States without paying any fees
0.04265385,0.00019102,0.07757089,or charges.  If you are redistributing or providing access to a work
0.04250077,0.00017248,0.07572687,with the phrase "Project Gutenberg" associated with or appearing on the
0.04521384,0.00020009,0.06092075,work you must comply either with the requirements of paragraphs 1.E.1
0.04267237,0.00021126,0.06738745,through 1.E.7 or obtain permission for the use of the work and the
0.04501782,0.00015298,0.04931516,Project Gutenberg-tm trademark as set forth in paragraphs 1.E.8 or
0.04720816,0.00015683,0.05066933,1.E.3.  If an individual Project Gutenberg-tm electronic work is posted
